,0
135,1.375119686126709
136,1.4410338401794434
137,1.3989909887313843
138,0.010586886666715145
139,0.024735473096370697
140,0.026215333491563797
141,0.025457823649048805
142,3.259117841720581
143,0.008044985122978687
144,0.004757644142955542
145,0.002298780484125018
146,0.008639366365969181
147,7.818521225999575e-06
148,0.0001705968752503395
149,0.0007224982255138457
150,0.0027845711447298527
151,2.7833364009857178
152,0.0026509652379900217
153,0.003060530871152878
154,0.003368224250152707
155,0.0033084815368056297
156,0.003216101787984371
157,5.033226013183594
158,4.283112525939941
159,0.0010576964123174548
160,0.0007043576333671808
161,0.0004656407982110977
162,0.0004236081731505692
163,0.10017852485179901
164,0.00011286632798146456
165,6.764628051314503e-05
166,0.0001242871949216351
167,4.232427090755664e-05
168,2.8000153179164045e-05
169,1.704380520095583e-05
170,9.819286361789636e-08
171,5.698780569218798e-06
172,0.0007397336885333061
173,7.418471454911924e-07
174,7.909816304163542e-06
175,3.442388106122962e-06
176,6.655558536294848e-06
177,9.275045158574358e-06
178,0.014740020036697388
179,8.441787940682843e-06
180,7.784400622767862e-06
181,6.567252967215609e-06
182,0.47957736253738403
183,3.247321501476108e-06
184,5.853001312061679e-06
185,8.02586964709917e-06
186,0.0024071005173027515
187,0.04187317565083504
188,0.012187509797513485
189,2.0650250007747672e-06
190,0.7055924534797668
191,0.019876426085829735
192,0.005442158784717321
193,0.7300512194633484
194,0.051402900367975235
195,0.01780669018626213
196,1.0783661537061562e-06
197,0.060930121690034866
198,0.00010751932131825015
199,1.2266899318547075e-07
200,0.03978359326720238
201,0.011726484633982182
202,0.01668410375714302
203,0.02655596099793911
204,1.2216987609863281
205,0.05044570192694664
206,0.05819712579250336
207,0.970098078250885
208,0.7772852182388306
209,0.16622747480869293
210,0.0002769705606624484
211,0.0004243919684085995
212,0.0010288740741088986
213,0.0022734147496521473
214,6.008036507409997e-06
215,0.0018847271567210555
216,0.0018721898086369038
217,0.5760969519615173
218,0.0015672382432967424
219,0.0016110792057588696
220,0.32023969292640686
221,0.0011535146040841937
222,9.627239227294922
223,8.65612506866455
224,8.60923957824707
225,8.228363990783691
226,5.9902567863464355
227,7.8766937255859375
228,7.09449577331543
229,5.777442932128906
230,4.771579265594482
231,3.81007981300354
232,0.31840208172798157
233,0.16170291602611542
234,0.08597494661808014
235,0.17029958963394165
236,0.6464037299156189
237,0.1227838471531868
238,0.29319655895233154
239,0.22340629994869232
240,0.02132548578083515
241,0.013939306139945984
242,8.302352905273438
243,2.3531298637390137
244,0.034012533724308014
245,0.02183307334780693
246,0.05237347260117531
247,0.006779968272894621
248,0.004119878634810448
249,1.2264469861984253
250,0.008341782726347446
251,0.10689599812030792
252,0.0005071003688499331
253,0.00036527542397379875
254,0.00014558933617081493
255,0.1417706161737442
256,0.00011821635416708887
257,7.26897778804414e-05
258,4.4758551666745916e-05
259,1.8410444681649096e-05
260,5.43292981092236e-06
261,1.8416166369661369e-07
262,0.04686233028769493
263,9.010792382468935e-06
264,2.0559979020617902e-05
265,3.2542568078497425e-05
266,4.801156319444999e-05
267,0.0938330888748169
268,0.026038555428385735
269,0.01669297367334366
270,0.1416875720024109
271,0.0018754854099825025
272,0.07761135697364807
273,1.148268438555533e-06
274,0.0072070020250976086
275,9.242227179129259e-07
276,4.69342876385781e-06
277,1.0344016118324362e-05
278,9.312869951827452e-05
279,1.6651802070555277e-05
280,2.0505540305748582e-05
281,2.3116032025427558e-05
282,0.0004596446524374187
283,0.0020338345784693956
284,0.6906504034996033
285,0.19587135314941406
286,0.967551052570343
287,1.0566387176513672
288,4.150791168212891
289,0.45337849855422974
290,1.9618760347366333
291,0.15145258605480194
292,0.6613673567771912
293,0.09408512711524963
294,0.0027325216215103865
295,0.002411602297797799
296,0.07597482949495316
297,0.0031604086980223656
298,0.02647429145872593
299,0.2602662742137909
300,0.08307080715894699
301,0.0003145024529658258
302,0.002806063974276185
303,0.08611004799604416
304,0.39524638652801514
305,0.00015733978943899274
306,0.00011782723595388234
307,0.05847287178039551
308,0.04041269049048424
309,0.025994736701250076
310,0.17312751710414886
311,0.0013921144418418407
312,0.0024897658731788397
313,0.0021168438252061605
314,0.7751287817955017
315,0.09086906164884567
316,2.8816946723964065e-05
317,4.564055416267365e-05
318,0.6597031950950623
319,2.128323793411255
320,4.6071343421936035
321,6.367324352264404
322,4.5909624099731445
323,0.09364429116249084
324,0.0024048429913818836
325,0.004831720609217882
326,0.0010111089795827866
327,0.00908000860363245
328,0.009944074787199497
329,0.010348200798034668
330,0.36858463287353516
331,0.14189384877681732
332,0.0016529869753867388
333,0.2345445603132248
334,0.05696466192603111
335,1.3557530641555786
336,0.0007523826789110899
337,0.0005639219889417291
338,0.05147988721728325
339,6.816191671532579e-06
340,0.047474514693021774
341,9.40249901759671e-06
342,0.004606977570801973
343,0.06734126061201096
344,1.139804589911364e-05
345,0.010996032506227493
346,0.038237445056438446
347,0.5079096555709839
348,0.922194242477417
349,1.0825514793395996
350,0.00128678057808429
351,3.188715936630615e-06
352,5.220625553192804e-06
353,5.655499990098178e-06
354,9.424996278539766e-06
355,4.181892563792644e-06
356,3.2443588224850828e-06
357,2.1919013306614943e-06
358,5.501386567630107e-06
359,0.01901836320757866
360,8.712524035559e-09
361,3.2401345606558607e-07
362,0.00015858693222980946
363,3.7865783042434487e-07
364,0.01620749570429325
365,0.18810957670211792
366,2.3429391148965806e-05
367,4.491174877330195e-06
368,5.745187536376761e-06
369,6.624832167290151e-06
370,1.3397418115346227e-05
371,1.2524436897365376e-05
372,0.024342544376850128
373,1.2599024557857774e-05
374,0.00019681289268191904
375,0.00011893827468156815
376,3.0525720831064973e-06
377,2.347433110116981e-06
378,0.0002570598153397441
379,0.0004428144602570683
380,1.0722185834310949e-05
381,1.0548151294642594e-05
382,0.0034119607880711555
383,0.5869187712669373
384,5.8999110478907824e-05
385,0.014710178598761559
386,0.7040769457817078
387,0.18617042899131775
388,0.017578788101673126
389,0.8701291680335999
390,0.013998862355947495
391,1.0385818313807249e-05
392,5.314491772878682e-06
393,2.1424450551421614e-06
394,4.469037594390102e-05
395,0.03612276539206505
396,2.7455871531856246e-06
397,6.107958597567631e-06
398,0.3171702027320862
399,0.0007093045278452337
400,1.4252462278818712e-05
401,9.812276402954012e-06
402,0.0013665225123986602
403,6.88411228111363e-06
404,1.3799828593619168e-05
405,2.1847066818736494e-05
406,0.49093711376190186
407,0.0013352215755730867
408,0.113677017390728
409,0.0005981310387142003
410,0.0004354753764346242
411,0.0034130795393139124
412,6.859915447421372e-05
413,0.0008488481398671865
414,1.9975857734680176
415,0.6343966722488403
416,1.7388122081756592
417,0.705005407333374
418,2.9573476314544678
419,5.241466522216797
420,0.06508111208677292
421,0.020165788009762764
422,0.35303109884262085
423,0.005771926138550043
424,0.03043585829436779
425,0.03135279566049576
426,0.17098495364189148
427,0.3412504494190216
428,0.08477744460105896
429,0.09255873411893845
430,0.0002654388372320682
431,0.004819137044250965
432,0.0033429020550101995
433,2.0424611568450928
434,0.6955375671386719
435,0.21573138236999512
436,0.03680555522441864
437,0.2856791019439697
438,0.15976180136203766
439,0.08798285573720932
440,0.037511542439460754
441,0.011921275407075882
442,0.1917058378458023
443,0.1832541823387146
444,0.0010779154254123569
445,0.0009871768997982144
446,0.011312196962535381
447,0.06075061485171318
448,0.00037974221049807966
449,0.00034186840639449656
450,4.0009126678342e-05
451,0.00030922022415325046
452,0.00026588758919388056
453,0.00021933362586423755
454,0.0721094086766243
455,0.00015499199798796326
456,0.06662768125534058
457,8.098719990812242e-05
458,0.0003774849756155163
459,7.75756489019841e-05
460,0.07611909508705139
461,0.14176999032497406
462,5.687128279419085e-08
463,3.122167754554539e-06
464,5.090822696729447e-08
465,3.604797029765905e-06
466,1.5504605471505783e-05
467,1.3750902326137293e-05
468,1.7171450963360257e-05
469,0.017109975218772888
470,6.431432666431647e-06
471,3.155935337417759e-05
472,3.288434163550846e-05
473,3.063925032620318e-05
474,2.748432416410651e-05
475,2.1202073185122572e-05
476,0.5684686303138733
477,1.4105159607424866e-05
478,0.0032575547229498625
479,1.6704071867934545e-06
480,2.753152330114972e-06
481,0.0012035808758810163
482,0.0011387909762561321
483,4.89963980498942e-09
484,6.102688132614276e-08
485,2.5713532636473246e-07
486,1.1825685533040087e-06
487,6.917505857018114e-07
488,0.016239704564213753
489,1.1956176422245335e-06
490,2.4543935069232248e-05
491,6.62395848394226e-07
492,5.144895567354979e-07
493,3.9421794895133644e-07
494,0.0018878612900152802
495,3.4585362300276756e-05
496,3.7301593692973256e-05
497,3.808574183494784e-05
498,0.07123056799173355
499,1.3718888759613037
500,1.0783849954605103
501,0.904417097568512
502,0.029700756072998047
503,0.428801029920578
504,0.522010087966919
505,10.569315910339355
506,1.9091434478759766
507,0.6799444556236267
508,1.5732707977294922
509,0.7868139743804932
510,1.8646082878112793
511,2.2351341247558594
512,1.362937092781067
513,0.8435712456703186
514,10.45334243774414
515,16.411514282226562
516,17.070825576782227
517,20.23314666748047
518,20.441377639770508
519,16.90117073059082
520,7.5745463371276855
521,4.3779778480529785
522,0.8037077188491821
523,2.473477602005005
524,6.669946670532227
525,2.5736961364746094
526,16.38253402709961
527,0.08311167359352112
528,0.036030832678079605
529,0.05824914202094078
530,10.096912384033203
531,0.7347317337989807
532,0.01565314643085003
533,0.20051056146621704
534,0.4392321705818176
535,0.31394174695014954
536,0.0031756216194480658
537,0.0985582172870636
538,0.7828189730644226
539,2.7686147689819336
540,1.7337563037872314
541,0.5196846723556519
542,0.0012445480097085238
543,0.011357731185853481
544,1.490860104560852
545,0.019954664632678032
546,0.1432541459798813
547,0.011558162979781628
548,0.03653555363416672
549,0.2792370319366455
550,0.15796083211898804
551,0.02000465802848339
552,0.018662871792912483
553,0.017134902998805046
554,0.028753768652677536
555,0.4798525869846344
556,0.4938959777355194
557,0.0073761288076639175
558,0.2263909876346588
559,0.009480769746005535
560,0.00702210096642375
561,0.07316981256008148
562,0.10484565049409866
563,0.0042458269745111465
564,0.0032453241292387247
565,0.0024985724594444036
566,0.023499304428696632
567,0.0009164843359030783
568,0.00019398723088670522
569,0.00011185249604750425
570,0.011409378610551357
571,42.584442138671875
572,0.16735227406024933
573,22.07947540283203
574,0.004474877845495939
575,8.258326530456543
576,0.04129389300942421
577,2.43038010597229
578,0.04511977359652519
579,0.009977496229112148
580,4.4768185034627095e-06
581,0.32151567935943604
582,0.10617056488990784
583,0.00012228994455654174
584,0.0001820315228542313
585,0.2726850211620331
586,0.0009851587237790227
587,0.00024350514286197722
588,0.0002494234358891845
589,0.0002473207423463464
590,0.0008876971551217139
591,0.00017261681205127388
592,0.00014766100503038615
593,0.00011921518307644874
594,0.0008930403273552656
595,0.0002460040559526533
596,0.03515104949474335
597,0.0005096109816804528
598,0.0025333650410175323
599,0.0001557404175400734
600,0.2300253063440323
601,0.0002408942673355341
602,0.0001308765640715137
603,5.590380169451237e-05
604,2.8917764211655594e-05
605,9.079245501197875e-06
606,0.0003719218075275421
607,0.011073634028434753
608,8.424409315921366e-06
609,7.634324720129371e-05
610,24.454479217529297
611,41.19035720825195
612,45.94798278808594
613,47.29933166503906
614,46.70882797241211
615,25.709562301635742
616,10.740486145019531
617,15.55130386352539
618,4.19072151184082
619,1.3121193647384644
620,0.19082041084766388
621,2.0561232566833496
622,5.567108154296875
623,11.009897232055664
624,8.41036319732666
625,3.245410203933716
626,7.993994235992432
627,6.396410942077637
628,11.234169960021973
629,2.3289060592651367
630,0.00525566004216671
631,1.8304682970046997
632,5.17024564743042
633,9.806279182434082
634,10.70781135559082
635,4.6028594970703125
636,2.943310499191284
637,4.443666458129883
638,6.727451801300049
639,2.7956957817077637
640,1.1022260189056396
641,0.12129377573728561
642,0.029087459668517113
643,0.08797673881053925
644,2.575072765350342
645,0.18062680959701538
646,1.0131045579910278
647,0.25496190786361694
648,1.2155450582504272
649,1.542490005493164
650,0.04884366691112518
651,0.2940928041934967
652,0.2714994251728058
653,0.22897949814796448
654,0.39121100306510925
655,0.13375498354434967
656,4.062728404998779
657,0.03519605100154877
658,0.1954382061958313
659,0.03329283744096756
660,0.02401941828429699
661,0.017299629747867584
662,0.00037483283085748553
663,0.012035220861434937
664,0.008980153128504753
665,0.006718501448631287
666,0.023706931620836258
667,0.007340462412685156
668,0.005806077737361193
669,0.9939135909080505
670,0.0002059237885987386
671,0.0029181637801229954
672,0.00219848589040339
673,0.0016709015471860766
674,3.9407835006713867
675,1.3416000604629517
676,0.021410223096609116
677,0.01758148893713951
678,0.4125345051288605
679,6.3625712394714355
680,0.0015975780552253127
681,0.021495087072253227
682,0.27993619441986084
683,0.4558851420879364
684,0.00011304090003250167
685,4.130081653594971
686,0.1538083404302597
687,0.004233479034155607
688,0.0029363110661506653
689,0.0020028119906783104
690,14.8411226272583
691,0.22204409539699554
692,11.278767585754395
693,5.741650104522705
694,1.1325052976608276
695,0.28335174918174744
696,1.9581031799316406
697,0.057955265045166016
698,6.638044834136963
699,0.12602514028549194
700,0.09818882495164871
701,0.14918874204158783
702,0.2529425323009491
703,0.050808135420084
704,0.0008294943836517632
705,3.933314561843872
706,6.290012836456299
707,0.30941370129585266
708,0.0969104990363121
709,0.022744180634617805
710,0.7048758864402771
711,0.050520505756139755
712,5.947112560272217
713,0.037976574152708054
714,0.03912346065044403
715,0.026111429557204247
716,0.02201107330620289
717,0.018138965591788292
718,0.10302496701478958
719,0.00917357299476862
720,0.008071972988545895
721,0.00681275175884366
722,0.4060851037502289
723,2.2568979263305664
724,6.566708087921143
725,8.566973686218262
726,16.57315444946289
727,6.582130432128906
728,5.9619646072387695
729,8.879817962646484
730,13.50274658203125
731,2.2440907955169678
732,1.4200745820999146
733,6.363540172576904
734,0.16082890331745148
735,0.00101423729211092
736,0.0010832962580025196
737,0.0012759465025737882
738,0.004363043233752251
739,0.0012953294208273292
740,0.0013550347648561
741,0.001277189701795578
742,0.0028270790353417397
743,0.0008904460701160133
744,0.0007199238752946258
745,0.0005027213483117521
746,0.0008185103652067482
747,0.00035683612804859877
748,0.00021143388585187495
749,8.007857104530558e-05
750,0.0026657988782972097
751,0.019497208297252655
752,0.24606658518314362
753,0.41916418075561523
754,0.34168386459350586
755,0.6701575517654419
756,0.25693535804748535
757,0.6423109173774719
758,0.0564303956925869
759,0.3634606599807739
760,0.0012029347708448768
761,0.0010784962214529514
762,0.00038706714985892177
763,0.0025797681882977486
764,0.001138321589678526
765,0.0010626445291563869
766,5.163760215509683e-05
767,0.030409377068281174
768,0.0030682587530463934
769,0.013751071877777576
770,0.2416795790195465
771,0.08044217526912689
772,0.0017051317263394594
773,0.02774984948337078
774,0.035610660910606384
775,0.022548703476786613
776,0.024057703092694283
777,0.7344983816146851
778,0.02863781526684761
779,0.02685074880719185
780,0.003542380640283227
781,0.003404957940801978
782,0.010095233097672462
783,0.0028386435005813837
784,0.0027737137861549854
785,0.002688818611204624
786,0.04184597358107567
787,0.006300284992903471
788,0.0061999899335205555
789,0.6031715273857117
790,0.010001333430409431
791,0.3640727698802948
792,0.7656320333480835
793,0.7291005849838257
794,0.7910482883453369
795,0.6835381984710693
796,0.5066238045692444
797,0.4945054054260254
798,0.43209773302078247
799,0.010960876010358334
800,0.05792481079697609
801,0.0030071453657001257
802,0.04910316318273544
803,0.43172845244407654
804,18.123655319213867
805,23.652013778686523
806,0.004671759437769651
807,1.3244045972824097
808,1.0054211616516113
809,0.6036920547485352
810,0.25507545471191406
811,0.15943041443824768
812,0.17899709939956665
813,1.43439781665802
814,1.3966994285583496
815,0.250765860080719
816,7.666018063900992e-06
817,0.07864715903997421
818,2.982480049133301
819,0.03146159276366234
820,0.026497524231672287
821,0.02235514111816883
822,0.498550683259964
823,1.9529876708984375
824,0.026382410898804665
825,0.006130405236035585
826,0.02388005703687668
827,0.004029418341815472
828,0.0037370764184743166
829,0.003359501948580146
830,0.3007998466491699
831,0.002227015560492873
832,0.002038625767454505
833,0.05509256199002266
834,0.9899317026138306
835,0.5968884825706482
836,1.5705662965774536
837,0.08920255303382874
838,0.003489062888547778
839,0.4633658230304718
840,0.7919923663139343
841,1.4785248822590802e-05
842,0.0004517318739090115
843,0.0009533076081424952
844,0.0008673015981912613
845,1.2044556140899658
846,0.3007073998451233
847,0.1709280163049698
848,0.022497376427054405
849,0.08442147821187973
850,0.061920251697301865
851,0.053330160677433014
852,0.21451815962791443
853,0.25793153047561646
854,0.12619183957576752
855,0.06752205640077591
856,0.00023519083333667368
857,0.00016614366904832423
858,0.018932359293103218
859,0.0009642455261200666
860,0.011272450909018517
861,0.0005670862155966461
862,0.0049185073003172874
863,0.0001475821773055941
864,0.019941339269280434
865,0.003184432629495859
866,0.5656394362449646
867,0.6605351567268372
868,0.7145605683326721
869,0.41110315918922424
870,0.008982809260487556
871,0.7476179003715515
872,0.006637048441916704
873,0.019895344972610474
874,0.43011951446533203
875,0.05669252946972847
876,0.01061355322599411
877,0.046028412878513336
878,0.02240132912993431
879,0.006798721384257078
880,0.0031620576046407223
881,0.0029068663716316223
882,0.369953453540802
883,0.5290985703468323
884,3.2399981021881104
885,0.4777851998806
886,0.08235324919223785
887,0.38697341084480286
888,0.10230586677789688
889,0.025470947846770287
890,0.7280797958374023
891,0.07863764464855194
892,1.441267490386963
893,0.16655009984970093
894,0.030289553105831146
895,0.12943795323371887
896,0.12449092417955399
897,0.09273027628660202
898,1.4168553352355957
899,0.20460735261440277
900,1.8634629249572754
901,0.6466640830039978
902,0.01136924047023058
903,0.007400869857519865
904,0.022313715890049934
905,6.4255523681640625
906,0.9539479613304138
907,0.010839547961950302
908,0.00767856277525425
909,0.005487442947924137
910,0.09056185185909271
911,0.0007730921497568488
912,0.0004171283799223602
913,0.013526102527976036
914,0.06010822951793671
915,0.00030232491553761065
916,0.08359529823064804
917,0.0002859380911104381
918,0.00014955583901610225
919,0.00026480384985916317
920,0.00023047914146445692
921,0.8503864407539368
922,0.00015916762640699744
923,0.00013720720016863197
924,0.00011127998732263222
925,0.016979742795228958
926,0.003985987510532141
927,9.89137843134813e-05
928,8.59899228089489e-05
929,7.131049642339349e-05
930,5.382713789003901e-05
931,7.64621581765823e-05
932,6.688301073154435e-05
933,6.556314474437386e-05
934,0.027630386874079704
935,0.006855756510049105
936,6.753236812073737e-05
937,6.85617997078225e-05
938,5.557374606723897e-06
939,7.744700997136533e-05
940,0.022483469918370247
941,7.134889892768115e-05
942,4.087494289706228e-06
943,8.759822230786085e-05
944,8.280135079985484e-05
945,7.561576057923958e-05
946,0.11528947949409485
947,0.0005028907908126712
948,0.058332204818725586
949,4.885201633442193e-05
950,0.2623787224292755
951,2.6796520614880137e-05
952,2.2492604330182076e-05
953,1.9855660866596736e-05
954,0.00022262264974415302
955,0.0019436546135693789
956,0.034304920583963394
957,3.8752590626245365e-05
958,0.0003999413165729493
959,8.922515553422272e-05
960,9.496654820395634e-05
961,9.558859164826572e-05
962,0.006732115056365728
963,1.306414008140564
964,8.799343777354807e-05
965,2.4068325728876516e-05
966,0.0028199395164847374
967,0.42095747590065
968,0.1717061847448349
969,1.3946387298346963e-05
970,0.00016787007916718721
971,1.938769855769351e-05
972,2.2897944290889427e-05
973,2.1387839296949096e-05
974,0.7999250292778015
975,0.0002923821739386767
976,0.0001454969751648605
977,0.00014858160284347832
978,0.0007660133414901793
979,0.38746169209480286
980,0.00044298937427811325
981,0.0003576595045160502
982,0.0033519729040563107
983,0.00016171782044693828
984,0.0002917663659900427
985,0.0003943828633055091
986,4.882827852270566e-05
987,0.0003793885698541999
988,0.00031714115175418556
989,0.00023630006762687117
990,0.01608874648809433
991,1.0138985089724883e-05
992,3.7582009099423885e-05
993,8.000766683835536e-05
994,4.2794928550720215
995,0.2776067852973938
996,0.046969011425971985
997,0.00028039576136507094
998,0.00010038971231551841
999,0.00018465328321326524
1000,0.41032126545906067
1001,3.4470481872558594
1002,4.426669120788574
1003,0.3535570800304413
1004,1.4315184354782104
1005,0.014360764995217323
1006,0.021867631003260612
1007,6.872718358863494e-07
1008,5.750852778874105e-06
1009,1.6466561646666378e-05
1010,0.015917111188173294
1011,0.0004354926641099155
1012,0.23228445649147034
1013,2.206164836883545
1014,0.008214874193072319
1015,9.633326408220455e-05
1016,0.00011785006790887564
1017,0.00013897822645958513
1018,0.002385994652286172
1019,0.05403523147106171
1020,9.15130294742994e-05
1021,9.348653111374006e-05
1022,0.00021688785636797547
1023,8.442393300356343e-05
1024,8.075076038949192e-05
1025,0.20202630758285522
1026,0.0002640603925101459
1027,0.00010618907981552184
1028,9.544964996166527e-05
1029,8.796680049272254e-05
1030,5.388061981648207e-05
1031,0.00010206966544501483
1032,9.05928245629184e-05
1033,7.936596375657246e-05
1034,0.0001905364915728569
1035,4.668108522309922e-05
1036,3.426123657845892e-05
1037,2.3464730475097895e-05
1038,0.00022413121769204736
1039,0.01838556118309498
1040,0.03459428995847702
1041,0.04071139916777611
1042,0.03755347430706024
1043,0.04631900414824486
1044,0.29629743099212646
1045,0.2170577198266983
1046,0.22401510179042816
1047,0.11189890652894974
1048,0.0011613969691097736
1049,0.0013067745603621006
1050,0.035381678491830826
1051,0.030886346474289894
1052,0.007196300197392702
1053,0.001131520140916109
1054,0.00044887547846883535
1055,0.0012554512359201908
1056,0.002091121394187212
1057,0.00017815637693274766
1058,0.0051264334470033646
1059,7.511681906180456e-05
1060,0.002193456282839179
1061,0.0037663171533495188
1062,0.22658824920654297
1063,0.0007476627361029387
1064,0.0019402530742809176
1065,0.4295952022075653
1066,0.01718962751328945
1067,0.0012252433225512505
1068,0.0012260436778888106
1069,0.007653933949768543
1070,0.0005434839986264706
1071,0.0023484393022954464
1072,0.06436227262020111
1073,0.5800197124481201
1074,0.024511491879820824
1075,0.002853815210983157
1076,0.2944972813129425
1077,0.001422549714334309
1078,0.02285207062959671
1079,0.0037197163328528404
1080,0.030761312693357468
1081,0.007500322535634041
1082,0.007913029752671719
1083,0.026912909001111984
1084,0.24348491430282593
1085,0.004454595968127251
1086,0.02072417549788952
1087,0.009394452907145023
1088,0.4147757589817047
1089,0.009825121611356735
1090,13.922565460205078
1091,0.007445984054356813
1092,1.3834645748138428
1093,12.502471923828125
1094,5.719096660614014
1095,7.519958019256592
1096,12.978442192077637
1097,7.389037609100342
1098,4.972525596618652
1099,0.017094163224101067
1100,0.06593651324510574
1101,0.07087261229753494
1102,2.499363660812378
1103,0.08956008404493332
1104,0.08166665583848953
1105,0.07345647364854813
1106,0.3688669502735138
1107,0.03604278713464737
1108,0.02764884941279888
1109,0.021360350772738457
1110,0.0013684547739103436
1111,3.3557169437408447
1112,0.009666244499385357
1113,0.006582275498658419
1114,0.0245745237916708
1115,8.925455093383789
1116,2.557734489440918
1117,0.007915342226624489
1118,0.00034799508284777403
1119,0.0002583894529379904
1120,4.856529712677002
1121,3.0885705947875977
1122,0.0007823312771506608
1123,0.00012916016567032784
1124,0.6694760322570801
1125,9.676130139268935e-05
1126,0.15279161930084229
1127,8.94238764885813e-05
1128,8.117475226754323e-05
1129,7.300882862182334e-05
1130,0.000119956283015199
1131,0.0001069222271325998
1132,0.00010224640573142096
1133,9.877584670903161e-05
1134,3.7165558751439676e-05
1135,0.0006120997131802142
1136,0.00012674230674747378
1137,0.00011258621816523373
1138,5.21972579008434e-05
1139,0.3771197199821472
1140,5.7741603086469695e-05
1141,7.296108378795907e-05
1142,0.00018860917771235108
1143,5.198706639930606e-05
1144,4.780376548296772e-05
1145,4.3913318222621456e-05
1146,2.304281952092424e-05
1147,0.7315353155136108
1148,2.3597414838150144e-05
1149,3.307941005914472e-05
1150,2.6384506782051176e-05
1151,2.5960709535866044e-05
1152,2.2758113118470646e-05
1153,0.4255646765232086
1154,5.68395116715692e-05
1155,3.594149893615395e-05
1156,1.0522572665649932e-05
1157,9.210341886500828e-06
1158,7.215110235847533e-05
1159,0.002332396572455764
1160,0.752119779586792
1161,4.5026172301732e-06
1162,5.4802036174805835e-05
1163,4.070851900905836e-06
1164,3.7290226373443147e-06
1165,0.006813511718064547
1166,0.0016785819316282868
1167,0.0037078962195664644
1168,0.00529017997905612
1169,0.005688993260264397
1170,0.011376789771020412
1171,0.007006683852523565
1172,0.18125292658805847
1173,0.05006004497408867
1174,0.06420208513736725
1175,1.0988167524337769
1176,1.888589576992672e-05
1177,0.0002385810948908329
1178,0.6301154494285583
1179,4.642209529876709
1180,1.3640252351760864
1181,25.07666015625
1182,0.7099482417106628
1183,0.8195533752441406
1184,0.3202161490917206
1185,0.44163891673088074
1186,3.619847297668457
1187,8.801165580749512
1188,13.830371856689453
1189,16.599407196044922
